9675;Valley Behavioral Health at SMH;755 South Main Street;Suite 102;Woodstock, VA 22664;(540) 459-1262;;;;
9676;Mount Rogers Community Services Board;770 West Ridge Road;Wytheville, VA 24382;(276) 223-3200;;;;;
9677;Mount Rogers Community Services Board;;;;;;;;
9678;410 West Main Street;Wytheville, VA 24382;(276) 625-3300;;;;;;
9679;Wythe Youth and Family Services;540 West Main Street;Wytheville, VA 24382;(276) 223-3291;;;;;
9680;Colonial Behavioral Health;3804 George Washington Mem Highway;Yorktown, VA 23692;(757) 898-7926;Intake: (757) 220-3200;;;;
9681;Catholic Community Services of;Western Washington;224 East Wishkah Street;Aberdeen, WA 98520;(360) 532-9050;;;;
9682;Sea Mar CMHC Grays Harbor;1813 Sumner Avenue;Aberdeen, WA 98520;(360) 538-1461;;;;;
9683;Compass Health;Children and Family Clinic;3320 173rd Place NE;Arlington, WA 98223;(425) 349-8740;Intake: (888) 693-7200;;;
9684;Auburn Youth Resources;Enumclaw;847 Blake Street;Auburn, WA 98002;(360) 825-4586;Intake: (253) 939-2202;;;
9685;Multicare Auburn Medical Center;Geropsychiatry Unit;202 North Division Street;Plaza One;Auburn, WA 98001;(253) 545-2813;;;
9686;Sound Mental Health;Chartley House;505 29th Street SE;Auburn, WA 98002;(253) 876-7650x7670;;;;
9687;Sound Mental Health;Counseling Services/Auburn;4238 Auburn Way North;Auburn, WA 98002;(253) 876-7600;Intake: (206) 302-2300;;;
9688;Valley Cities Counseling;2704 I Street NE;Auburn, WA 98002;(253) 833-7444;Intake: (253) 939-4055;;;;
9689;CSNW Battle Ground;11117 NE 189th Street;Battle Ground, WA 98604;(360) 397-8484;;;;;
9690;Columbia River Mental Health Services;20 NW 20th Avenue;Battle Ground, WA 98604;(360) 597-9731;;;;;
9691;Apple Consulting;1240 116th Avenue NE;102;Bellevue, WA 98004;(206) 437-5412;;;;
9692;Blueprints;13010 NE 20th Street;Suite 100;Bellevue, WA 98005;(425) 644-6328x1335;;;;
9693;Consejo Counseling and Referral Servs;14434 NE 8th Street;Bellevue, WA 98007;(206) 461-4880;;;;;
9694;Olive Crest;Community Mental Health Agency;2500 116th Avenue NE;Suite 1;Bellevue, WA 98004;(425) 462-1612x1360;Intake: (425) 462-1612;;
9695;Overlake Hospital Medical Center;1750 112th Avenue NE;Suite B-102;Bellevue, WA 98004;(425) 688-5691;Intake: (425) 688-5175;;;
9696;Overlake Hospital Medical Center;Behavioral Medicine;1035 116th Avenue NE;Bellevue, WA 98004;(425) 688-5000;Intakes: (425) 688-5691 (425) 688-5175;;;
9697;Ryther;Bellevue;14715 Bel Red Road;Building G, Suite 100;Bellevue, WA 98007;(206) 525-5050;Intake: (206) 517-0234;;
9698;Sea Mar CHC;King County;12835 Bel Red Road;Building 100, Suite 145;Bellevue, WA 98005;(425) 460-7114;;;
9699;Sound Mental Health/Bellevue;Counseling Services;14216 NE 21st Street;Bellevue, WA 98007;(425) 653-4900;Intake: (206) 302-2300;;;
9700;Sound Mental Health/Bellevue;Rainbow Creek/Service Center;14270 NE 21st Street;Bellevue, WA 98007;(425) 653-5000;Intake: (206) 302-2300;;;
9701;Thira Health LLC;400 108th Avenue NE;Suite 402;Bellevue, WA 98004;(425) 454-1199;;;;
9702;Compass Healthcare/Whatcom;3645 East McLeod Road;Bellingham, WA 98226;(360) 676-2220;;;;;
9703;Lake Whatcom Residential and;Treatment Center;3400 Agate Heights Road;Bellingham, WA 98226;(360) 676-6000x423;Intake: (360) 676-6000;;;
9704;Sea Mar CMHC;Whatcom County;3350 Airport Drive;Bellingham, WA 98226;(360) 734-5458;;;;
9705;Unity Care Northwest;1616 Cornwall Avenue;Suite 205;Bellingham, WA 98225;(360) 676-6177;;;;
9706;Northshore Youth and Family Services;10309 NE 185th Street;Bothell, WA 98011;(425) 485-6541;Intake: (425) 485-6541x100;;;;
9707;Kitsap Mental Health Services;5455 Almira Drive NE;Bremerton, WA 98311;(360) 373-5031;Intake: (360) 405-4010;;;;
9708;Kitsap Mental Health Services;Bremerton Sheridan Branch;900 Sheridan Road;Suites 103 and 106;Bremerton, WA 98310;(360) 373-5031;;;
9709;Pioneer Human Services;Skagit County Crisis Center;201 Lila Lane;Burlington, WA 98233;(360) 757-7738;;;;
9710;Wahkiakum County;Health and Human Services;42 Elochoman Valley Road;Cathlamet, WA 98612;(360) 795-8630;Intake: (800) 635-5989;;;
9711;Cascade Mental Healthcare;2428 West Reynolds Avenue;Centralia, WA 98531;(360) 330-9044x3330;Intakes: (360) 748-6696 (360) 330-9044;;;;
9712;Northeast Washington;Alliance Counseling Service;301 East Clay Avenue;Suite 201;Chewelah, WA 99109;(509) 935-4808;;;
9713;Educational and Psychological Services;629 6th Street;Clarkston, WA 99403;(509) 758-9698;;;;;
9714;Northeast Washington;Alliance Counseling Service;165 East Hawthorne Avenue;Colville, WA 99114;(509) 684-4597;;;;
9715;Northeast Washington;Alliance Counseling Service;1211 Merriam Street;Davenport, WA 99122;(509) 725-3001;;;;
9716;Blue Mountain Counseling of;Columbia County;221 East Washington Avenue;Dayton, WA 99328;(509) 382-1164;;;;
9717;Friends of Youth/Duvall;26420 NE Virginia Street;Suite 2;Duvall, WA 98019;(425) 844-9669;Intake: (425) 392-6367;;;
9718;Compass Health;Aurora House;20903 70th Avenue West;Edmonds, WA 98026;(425) 672-3333;Intake: (888) 693-7200;;;
9719;Swedish Hospital;21601 76th Avenue West;Edmonds, WA 98026;(425) 640-4000;Intake: (425) 640-4981;;;;
9720;F36 SP;;;;;;;;
9721;Central Washington Comprehensive MH;Ellensburg Center;220 West 4th Avenue;Ellensburg, WA 98926;(509) 925-9861;;;;
9722;Central Washington Comprehensive MH;Pearl Street;707 North Pearl Street;Suite E;Ellensburg, WA 98926;(509) 925-9861;;;
9723;Behavioral Health Resources;575 East Main Street;Suite C;Elma, WA 98541;(360) 482-5358;;;;
9724;Compass Health;Child and Family Clinic;4526 Federal Avenue;Everett, WA 98203;(425) 349-8300;Intakes: (888) 693-7200 (425) 212-3900;;;
9725;Compass Health;Cliff Bailey Center;3322 Broadway Street;Everett, WA 98201;(425) 349-6800;Intake: (888) 693-7200;;;
9726;Compass Health;Greenhouse;2735 10th Street;Everett, WA 98201;(425) 258-4802;Intakes: (888) 693-7200 (425) 212-3900;;;
9727;Sea Mar CMHC;5007 Claremont Way;Everett, WA 98203;(425) 609-5505;;;;;
9728;Sea Mar Community Health Centers;Everett;1920 100th Street SE;Suites A-2 and C-3;Everett, WA 98208;(425) 312-0277;;;
9729;Sea Mar Community Health Centers;Everett Child and Family Center;1920 100th Street SE;Suite A-2;Everett, WA 98208;(425) 312-0277;;;
9730;Sunrise Services;Community Mental Health Agency;1021 North Broadway;Everett, WA 98201;(425) 595-5210;Intake: (425) 493-5800;;;
9731;Valley Cities Counseling Federal Way;33301 1st Way South;Suite C-115;Federal Way, WA 98003;(253) 939-4055;;;;
9732;West End Outreach Services;Community Behavioral Health Agency;530 Bogachiel Way;Forks, WA 98331;(360) 374-5011;;;;
9733;Clearing SPC;2687 West Valley Road;Friday Harbor, WA 98250;(425) 275-8600;;;;;
9734;Compass Health/San Juan County;San Juan Island Office;520 Spring Street;Friday Harbor, WA 98250;(360) 378-2669;Intake: (888) 693-7200;;;
9735;Central Washington Comprehensive MH;Goldendale Center;112 West Main Street;Goldendale, WA 98620;(509) 773-5801;;;;
9736;BHS/Grandview;1000 Wallace Way;Grandview, WA 98930;(509) 865-3127;Intakes: (509) 453-1344 (800) 500-0934;;;;
9737;Friends of Youth/Issaquah;414 Front Street North;Issaquah, WA 98027;(425) 392-6367;;;;;
9738;YWCA Community Mental Health;Services;Suite 101;930 NE High Street;Issaquah, WA 98029;(425) 922-6192;;;
9739;Lutheran Community Services NW;Columbia Basin Office;3321 West Kennewick Avenue;Suite 150;Kennewick, WA 99336;(509) 735-6446;;;
9740;Recovery and Wellness Center of;Eastern Washington;3104 West Kennewick Avenue;Suite C;Kennewick, WA 99336;(509) 619-0519;;;
9741;Tri Cities Community Health;Behavioral Health Services DBA NECCS;3180 West Clearwater;Suite E;Kennewick, WA 99336;(509) 545-6506;;;
9742;Asian Counseling and Referral Service;10803 SE Kent Kangley Road;Kent, WA 98030;(206) 695-7600;;;;;
9743;Consejo Counseling and Referral Servs;Kent;515 West Harrison Street;Kent, WA 98032;(253) 856-9000;Intake: (206) 461-4880;;;
9744;Kent Youth/Family Services;232 2nd Avenue South;Kent, WA 98032;(253) 859-0300;;;;;
9745;Refugee Womens Alliance;Community Mental Health Agency;124 4th Avenue South;Suite 230;Kent, WA 98032;(253) 246-4003;;;
9746;F135 F142;;;;;;;;
9747;Valley Cities Counseling Kent;325 West Gowe Street;Kent, WA 98032;(253) 833-7444;;;;;
9748;Child Study/Treatment Center;8805 Steilacoom Boulevard SW;Lakewood, WA 98498;(253) 756-2504;;;;;
9749;Greater Lakes Mental Healthcare;Seeley Lake Lodge;9108 Lakewood Drive SW;Lakewood, WA 98499;(253) 581-6202;;;;
9750;Willapa Behavioral Health;2204 Pacific Avenue North;Long Beach, WA 98631;(360) 642-3787;Intake: (360) 942-2303;;;;
9751;Columbia Wellness;720 14th Avenue;Longview, WA 98632;(360) 423-0203;;;;;
9752;Columbia Wellness;921 14th Avenue;Longview, WA 98632;(360) 423-0203;;;;;
9753;Compass Health;Child and Family Clinic;4807 196th Street SW;Suite 100;Lynnwood, WA 98036;(425) 774-4269;Intake: (888) 693-7200;;
9754;Sea Mar CMHC;Snohomish County;19707 44th Avenue West;Suite 101;Lynnwood, WA 98036;(425) 977-2560;Intake: (425) 977-2560x33001;;
9755;Compass Health;Adult Services;4308 76th Street NE;Marysville, WA 98270;(425) 349-7352;Intake: (888) 693-7200;;;
9756;Eastern State Hospital;850 Maple Street;Medical Lake, WA 99022;(509) 565-4000;;;;;
9757;Compass Health;Primary Care Clinic;1022 West Main Street;Monroe, WA 98272;(425) 349-8810;Intake: (888) 693-7200;;;
9758;Cascade Mental Healthcare;123 Main Street;Morton, WA 98356;(360) 330-9044;;;;;
9759;Grant Mental Healthcare;840 East Plum Street;Moses Lake, WA 98837;(509) 765-9239x5436;Intakes: (509) 765-9239 (509) 765-1717;;;;
9760;F70 SP;;;;;;;;
9761;Compass Health;Skagit County;1100 South 2nd Street;2nd Street Building;Mount Vernon, WA 98273;(360) 419-3500;Intake: (888) 693-7200;;
9762;Compass Health;Skagit County Child and Family Servs;1005 South 3rd Street;Mount Vernon, WA 98273;(360) 419-3600;Intake: (888) 693-7200;;;
9763;Sea Mar CMHC/Skagit County;Sea Mar CMHC/Anacortes;1010 East College Way;Mount Vernon, WA 98273;(360) 542-8920;;;;
9764;Skagit Regional Health Mount Vernon;Behavioral Health Unit;1415 East Kincaid Street;Mount Vernon, WA 98274;(360) 424-4111;;;;
9765;Sunrise Behavioral Health Services Inc;2500 East College Way;Mount Vernon, WA 98273;(360) 399-7400;;;;;
9766;Compass Health;Mukilteo Evaluation/Treatment Center;10710 Mukilteo Speedway;Mukilteo, WA 98275;(425) 290-9745;Intake: (888) 693-7200;;;
9767;Ryther Outpatient Services/Mukilteo;315 Lincoln Avenue;Suite C-1;Mukilteo, WA 98275;(206) 525-5050;;;;
9768;Compass Health;Island County/Oak Harbor Clinic;32650 SR 20;Building E, Suite 108;Oak Harbor, WA 98277;(360) 678-5555;Intake: (888) 693-7200;;
9769;Behavioral Health Resources;Main Office;3857 Martin Way East;Olympia, WA 98506;(360) 704-7170;;;;
9770;Capital Recovery Center;1000 Cherry Street SE;Olympia, WA 98501;(360) 357-2582;;;;;
9771;Catholic Community Services;1011 10th Avenue SE;Olympia, WA 98501;(360) 878-8248;;;;;
9772;Sea Mar Behavioral Health;Tumwater;6334 Littlerock Road SW;Olympia, WA 98512;(360) 570-8258;;;;
9773;Sea Mar Community Health;6336 Littlerock Road SW;Olympia, WA 98512;(360) 704-7590;;;;;
9774;Okanogan Behavioral Healthcare;1007 Koala Avenue;Omak, WA 98841;(509) 826-6191;;;;;
9775;Adams Cnty Integrated Healthcare Servs;425 East Main Street;Suite 600;Othello, WA 99344;(509) 488-5611;Intake: (509) 659-4357;;;
9776;Tri Cities Community Health;Nueva Esperanza Comm Csl Servs;715 West Court Street;Pasco, WA 99301;(509) 545-6506;;;;
9777;Wilson House;224 North 7th Street;Pasco, WA 99301;(509) 545-4462;;;;;
9778;Quality Behavioral Health;856 West Main Street;Pomeroy, WA 99347;(509) 843-3791;Intake: (509) 758-3341;;;;
9779;Arlene Engel Home;138 West 2nd Street;Port Angeles, WA 98362;(360) 452-3831;Intake: (360) 457-0431;;;;
9780;Peninsula Behavioral Health;118 East 8th Street;Port Angeles, WA 98362;(360) 457-0431;;;;;
9781;F81 SP;;;;;;;;
9782;Discovery Behavioral Healthcare;884 West Park Avenue;Port Townsend, WA 98368;(360) 385-0321x123;Intake: (360) 385-0321;;;;
9783;Palouse River Counseling;340 NE Maple Street;Pullman, WA 99163;(509) 334-1133;;;;;
9784;HopeSparks;Puyallup;1420 South Meridian;Suite B;Puyallup, WA 98371;(253) 845-0864;Intake: (253) 565-4484;;
9785;MultiCare Health System;DBA MultiCare Behavioral Health;325 East Pioneer Avenue;Puyallup, WA 98372;(253) 697-8400;;;;
9786;F17 F47 F70 F92 SP;;;;;;;;
9787;MultiCare Health system;DBA Luckett House;1701 13th Street Southeast;Puyallup, WA 98372;(253) 697-8507;;;;
9788;Sea Mar CMHC;Pierce County;12812 101st Avenue Court East;Puyallup, WA 98373;(253) 864-4770;;;;
9789;Grant Mental Healthcare;Quincy Office;203 Central Avenue South;Quincy, WA 98848;(509) 787-4466;Intake: (509) 765-9239;;;
9790;Willapa Behavioral Health;300 Ocean Avenue;Raymond, WA 98577;(360) 942-2303;;;;;
9791;Sound Mental Health;Avondale House;11629 Avondale Road NE;Redmond, WA 98052;(425) 653-5070;Intake: (206) 302-2300;;;
9792;Sound Mental Health;Counseling Services/Redmond;16225 NE 87th Street;Suite A-6;Redmond, WA 98052;(425) 653-4980;Intake: (206) 302-2300;;
9793;Sound Mental Health;Stillwater House;8705 166th Avenue NE;Redmond, WA 98052;(425) 653-5080;Intake: (206) 302-2300;;;
9794;Coleman∆s Family Services LLC;15 South Grady Way;Suite 305;Renton, WA 98057;(425) 235-9386;;;;
9795;King Cnty Sexual Assault Resource Ctr;200 Mill Avenue South;Suite 10;Renton, WA 98057;(425) 226-5062;;;;
9796;Psychiatry and Counseling Clinic;Valley Medical Center;4445 Talbot Road South;Renton, WA 98055;(425) 656-4055;Intake: (800) 469-3979;;;
9797;Renton Area Youth/Family Services;1025 South 3rd Street;Suite B;Renton, WA 98057;(425) 271-5600x130;Intake: (425) 271-5600;;;
9798;F81 SP;Sisters in Common;15 South Grady Way;Suite 310;Renton, WA 98057;(206) 726-0430;;;
9799;Valley Cities Counseling;221 Wells Avenue South;Renton, WA 98057;(253) 833-7444;;;;;
9800;Northeast Washington;Alliance Counseling Service;65 North Keller Street;Republic, WA 99166;(509) 775-3341;;;;
9801;Catholic Family Child Service Richland;Community Mental Health Agency;2139 Van Giesen Street;Richland, WA 99354;(509) 946-4645;;;;
9802;Jonathan M Wainwright VAMC;Richland CBOC;825 Jadwyn Avenue;Suite 250, Richland Fed Building;Richland, WA 99352;(509) 946-1020;;;
9803;Tri Cities Community Health;Behavioral Health Services;829 Goethals Drive;Richland, WA 99352;(509) 545-6506;;;;
9804;Asian Counseling and Referral Service;3639 Martin Luther King Jr Way South;Seattle, WA 98144;(206) 695-7600;;;;;
9805;F61 F71 F81 F86 F92 F132 F154 F166;Atlantic Street Center;2103 South Atlantic Street;Seattle, WA 98144;(206) 329-2050;Intakes: (206) 329-2050x3913 (206) 329-;2050x3911;;
9806;F17 F44 F92;Cascade Behavioral Health;12844 Military Road South;Seattle, WA 98168;(206) 244-0180;Intake: (206) 248-4624;;;
9807;Catholic Community Services;Counseling Recovery and Wellness Prog;1902 2nd Avenue;Suite 208;Seattle, WA 98101;(206) 956-9570;;;
9808;Center for Autism Rehab and;Evaluation LLC;1600 Dexter Avenue North;Suite D-1;Seattle, WA 98109;(425) 902-6248;;;
9809;Central Services Community Support;Connections;4120 Stone Way North;Seattle, WA 98103;(206) 461-3707;;;;
9810;Community House Mental Health;2212 South Jackson Street;Seattle, WA 98144;(206) 322-2387;Intake: (206) 322-6666;;;;
9811;Community Psychiatric Clinic;11000 Lake City Way NE;Seattle, WA 98125;(206) 461-3614;Intake: (206) 545-2354;;;;
9812;Community Psychiatric Clinic;Belltown;2329 4th Avenue;Seattle, WA 98121;(206) 461-3649;Intakes: (206) 545-2354 (206) 461-3614;;;
9813;Community Psychiatric Clinic;Cascade Hall;204 NE 94th Street;Seattle, WA 98115;(206) 461-4580;;;;
9814;Community Psychiatric Clinic;Northgate;10700 Meridian Avenue North;Suite G-11;Seattle, WA 98133;(206) 461-4544;Intake: (206) 461-3614;;
9815;Community Psychiatric Clinic;Wallingford;4120 Stone Way North;Seattle, WA 98103;(206) 461-3707;Intakes: (206) 545-2354 (206) 461-3614;;;
9816;Community Psychiatric Clinic;El Rey;2119 2nd Avenue;Seattle, WA 98121;(206) 461-6923;Intake: (206) 461-3614;;;
9817;Consejo Counseling and Referral Servs;2611 NE 125th Street;Suite 145;Seattle, WA 98125;(206) 461-4880;;;;
9818;Downtown Emergency Service Center;515 3rd Avenue;Seattle, WA 98104;(206) 464-1570;Intakes: (206) 464-6454 (206) 441-6043;;;;
9819;Downtown Emergency Service Center;Belltown;222 Wall Street;Suite 100;Seattle, WA 98121;(206) 441-3043;Intakes: (206) 464-6454 (206) 441-6043;;
9820;Downtown Emergency Service Center;Clinical Services;216 James Street;Seattle, WA 98104;(206) 464-6454;Intake: (206) 441-6043;;;
9821;Downtown Emergency Service Center;;;;;;;;
9822;222 Wall Street;Suite 100;Seattle, WA 98121;(206) 441-3329;;;;;
9823;Full Life Care;Solstice Behavioral Health;2600 South Walker Street;Seattle, WA 98144;(206) 224-3746;Intake: (206) 224-3754;;;
9824;Harborview Medical Center;Inpatient Psychiatry;325 Ninth Avenue;Seattle, WA 98104;(206) 744-3000;Intake: (206) 744-4464;;;
9825;Harborview Medical Center;Outpatient Behavioral Health;325 9th Avenue;Box 359797;Seattle, WA 98104;(206) 744-9600;;;
9826;Highwest Residence;15035 8th Avenue South;Seattle, WA 98148;(206) 241-3119;;;;;
9827;Lutheran Community Servs Northwest;4040 South 188th Street;Suite 200;Seattle, WA 98188;(206) 816-3253;;;;
9828;F25 F28 F36 F70 F89 F91 F98 F104 F118;F135 SP;Matumaini Counseling and;Community Center;3714 South Ferdinand Street;Seattle, WA 98118;(206) 708-1704;;
9829;Navos;Lake Burien Campus;1033 SW 152nd Street;Seattle, WA 98166;(206) 829-1100;Intakes: (206) 248-8226 (206) 242-1698;;;
9830;Navos;Outpatient Services;1210 SW 136th Street;Seattle, WA 98166;(206) 257-6601;Intake: (206) 248-8226;;;
9831;Navos;Outpatient Services;2600 SW Holden Street;Seattle, WA 98126;(206) 933-7000;Intake: (206) 248-8226;;;
9832;Navos;Inpatient Services;2600 SW Holden Street;Seattle, WA 98126;(206) 933-7299;;;;
9833;Northwest Hospital;Behavioral Health Geropsych;1550 North 115th Street;Seattle, WA 98133;(206) 368-1823;Intakes: (206) 368-1747 (206) 368-1813;;;
9834;Pioneer Human Services Counseling;Community Mental Health Agency;901 Rainier Avenue South;Seattle, WA 98144;(206) 470-3856;;;;
9835;Ryther;2400 NE 95th Street;Seattle, WA 98115;(206) 525-5050;Intake: (206) 517-0234;;;;
9836;Sea Mar CHC;Outpatient Behavioral Health;10001 17th Place South;Seattle, WA 98168;(206) 766-6976;;;;
9837;Seattle Counseling Service;1216 Pine Street;Suite 300;Seattle, WA 98101;(206) 323-1768;;;;
9838;Seattle Division;VA Puget Sound Healthcare System;1660 South Columbian Way;Seattle, WA 98108;(206) 762-1010;Intake: (206) 764-2007;;;
9839;Sound Mental Health;Metro;1600 East Olive Street;Seattle, WA 98122;(206) 302-2200;Intake: (206) 302-2300;;;
9840;Sound Mental Health;Tukwila West and East;6100 South Center Boulevard;Seattle, WA 98188;(206) 444-7800;Intake: (206) 302-2300;;;
9841;Southeast Youth and Family Services;Community Mental Health Agency;3722 South Hudson Street;Seattle, WA 98118;(206) 721-5542;;;;
9842;Southwest Youth and Family Services;Community Mental Health Agency;4555 Delridge Way SW;Seattle, WA 98106;(206) 937-7680;;;;
9843;Swedish Medical Ctr/ Ballard Campus;Behavioral Health Unit;5300 Tallman Avenue NW;Seattle, WA 98107;(206) 320-2230;;;;
