,Name,City,State,Zip,Lat,Lon
7997,Fellowship Health Resource Inc,Phoenixville,PA,19460,40.126827,-75.53044799999999
7998,F36 SP,Phoenixville,PA,19460,40.126827,-75.53044799999999
7999,Allegheny Childrens Initiative,Pittsburgh,PA,15203,40.426207,-79.975672
8000,Mercy Behavioral Health,Pittsburgh,PA,15203,40.426207,-79.975672
8001,UPMC Presbyterian Shadyside,Pittsburgh,PA,15203,40.426207,-79.975672
8002,Allegheny Health Network,Pittsburgh,PA,15212,40.456939,-79.990054
8003,Mercy Behavioral Health,Pittsburgh,PA,15212,40.456939,-79.990054
8004,Pressley Ridge,Pittsburgh,PA,15212,40.456939,-79.990054
8005,Bradley Center,Pittsburgh,PA,15205,40.438093,-80.09909
8006,Every Child Inc,Pittsburgh,PA,15219,40.443184,-79.983064
8007,Family Resources,Pittsburgh,PA,15219,40.443184,-79.983064
8008,Mercy Behavioral Health,Pittsburgh,PA,15219,40.443184,-79.983064
8009,6401 Penn Avenue,Pittsburgh,PA,15206,40.472272,-79.913156
8010,FamilyLinks,Pittsburgh,PA,15206,40.472272,-79.913156
8011,Glade Run Lutheran Services,Pittsburgh,PA,15206,40.472272,-79.913156
8012,Watson Institute,Pittsburgh,PA,15206,40.472272,-79.913156
8013,FamilyLinks,Pittsburgh,PA,15216,40.402626,-80.034849
8014,Holy Family Institute,Pittsburgh,PA,15202,40.504968,-80.067821
8015,Jefferson Hospital,Pittsburgh,PA,15236,40.347404,-79.975481
8016,Wesley Spectrum Services,Pittsburgh,PA,15236,40.347404,-79.975481
8017,Jewish Family and Childrens Service,Pittsburgh,PA,15217,40.430821,-79.920089
8018,The Childrens Institute of Pittburgh,Pittsburgh,PA,15217,40.430821,-79.920089
8019,LifeCare Behavioral Health Hospital,Pittsburgh,PA,15221,40.435790999999995,-79.86426999999999
8020,Milestone Centers Inc,Pittsburgh,PA,15221,40.435790999999995,-79.86426999999999
8021,Pace School,Pittsburgh,PA,15221,40.435790999999995,-79.86426999999999
8022,Wesley Spectrum Services,Pittsburgh,PA,15221,40.435790999999995,-79.86426999999999
8023,Mercy Behavioral Health,Pittsburgh,PA,15233,40.460862,-80.03491700000001
8024,Mercy Behavioral Health,Pittsburgh,PA,15222,40.447691,-79.993445
8025,Milestone Centers Inc,Pittsburgh,PA,15235,40.459801,-79.82242
8026,Persad Center,Pittsburgh,PA,15201,40.47441,-79.950968
8027,Pittsburgh Pastoral Institute,Pittsburgh,PA,15228,40.370667,-80.044135
8028,Pressley Ridge Family Counseling Ctr,Pittsburgh,PA,15214,40.486557,-80.013953
8029,Saint Clair Hospital,Pittsburgh,PA,15243,40.375510999999996,-80.072372
8030,UPMC Presbyterian Shadyside,Pittsburgh,PA,15213,40.444041999999996,-79.955247
8031,UPMC Presbyterian Shadyside,Pittsburgh,PA,15213,40.444041999999996,-79.955247
8032,UPMC Presbyterian Shadyside,Pittsburgh,PA,15213,40.444041999999996,-79.955247
8033,UPMC Presbyterian Shadyside,Pittsburgh,PA,15213,40.444041999999996,-79.955247
8034,UPMC/Magee,Pittsburgh,PA,15213,40.444041999999996,-79.955247
8035,Wesley Spectrum Services,Pittsburgh,PA,15241,40.333518,-80.081412
8036,Silver Springs/Martin Luther School,Plymouth Meeting,PA,19462,40.115345,-75.28199000000001
8037,Beacon Light Behavioral Health Systems,Port Allegany,PA,16743,41.767638,-78.232975
8038,Creative Health Services Inc,Pottstown,PA,19464,40.258928000000004,-75.615861
8039,Penn Foundation Inc,Pottstown,PA,19464,40.258928000000004,-75.615861
8040,Pottstown Memorial Medical Center,Pottstown,PA,19464,40.258928000000004,-75.615861
8041,Progressions,Pottstown,PA,19464,40.258928000000004,-75.615861
8042,Lebanon VAMC,Pottsville,PA,17901,40.683828000000005,-76.27754200000001
8043,New Beginnings,Pottsville,PA,17901,40.683828000000005,-76.27754200000001
8044,Redco Group Behav Health Servs,Pottsville,PA,17901,40.683828000000005,-76.27754200000001
8045,Schuylkill Medical Center,Pottsville,PA,17901,40.683828000000005,-76.27754200000001
8046,Schuylkill Medical Center,Pottsville,PA,17901,40.683828000000005,-76.27754200000001
8047,Community Guidance Center,Punxsutawney,PA,15767,40.962153,-78.968171
8048,Community Guidance Center,Punxsutawney,PA,15767,40.962153,-78.968171
8049,Saint Lukes Quakertown Hospital,Quakertown,PA,18951,40.452964,-75.348855
8050,Berks Counseling Center,Reading,PA,19601,40.355294,-75.940014
8051,Childrens Home of Reading,Reading,PA,19601,40.355294,-75.940014
8052,Familicare Counseling Center,Reading,PA,19601,40.355294,-75.940014
8053,Progressions Behavioral Health,Reading,PA,19601,40.355294,-75.940014
8054,CONCERN Professional Services,Reading,PA,19610,40.341402,-75.974839
8055,Family Guidance Center,Reading,PA,19610,40.341402,-75.974839
8056,Lebanon VAMC,Reading,PA,19610,40.341402,-75.974839
8057,Reading Hospital,Reading,PA,19610,40.341402,-75.974839
8058,Child and Family Support Services,Reading,PA,19602,40.32874,-75.914976
8059,Pennsylvania Counseling Services,Reading,PA,19602,40.32874,-75.914976
8060,New Directions Treatment Services,Reading,PA,19611,40.324674,-75.94285699999999
8061,Reading Hospital,Reading,PA,19611,40.324674,-75.94285699999999
8062,Reading Hospital and,Reading,PA,19611,40.324674,-75.94285699999999
8063,Project Transition,Reading,PA,19608,40.310798,-76.034772
8064,Threshold Rehabilitation Services Inc,Reading,PA,19607,40.291483,-75.94479100000001
8065,Beacon Light Behavioral Health Systems,Ridgway,PA,15853,41.392343,-78.79163100000001
8066,Dickinson Center Inc,Ridgway,PA,15853,41.392343,-78.79163100000001
8067,Dickinson Center Inc,Saint Marys,PA,15857,41.455085,-78.520228
8068,Penn Highlands Elk Health,Saint Marys,PA,15857,41.455085,-78.520228
8069,NHS Human Services,Sayre,PA,18840,41.971552,-76.534965
8070,Robert Packer Hospital,Sayre,PA,18840,41.971552,-76.534965
8071,Carbon Lehigh Intermediate Unit,Schnecksville,PA,18078,40.673303999999995,-75.620717
8072,Friendship House,Scranton,PA,18505,41.386202000000004,-75.651527
8073,PA Treatment & Healing (PATH),Scranton,PA,18505,41.386202000000004,-75.651527
8074,Geisinger Community Medical Center,Scranton,PA,18510,41.407379,-75.636613
8075,Moses Taylor Hospital,Scranton,PA,18510,41.407379,-75.636613
8076,Lourdesmont Behavioral Health Services,Scranton,PA,18509,41.430836,-75.642907
8077,Scranton Counseling Center,Scranton,PA,18503,41.411107,-75.66747
8078,Penn Foundation Inc,Sellersville,PA,18960,40.366237,-75.325845
8079,UPMC Northwest,Seneca,PA,16346,41.378502000000005,-79.67197
8080,Heritage Valley Sewickley,Sewickley,PA,15143,40.565934999999996,-80.1464
8081,UPMC Presbyterian Shadyside,Sewickley,PA,15143,40.565934999999996,-80.1464
8082,Comprehensive Children and,Sharon,PA,16146,41.234113,-80.499672
8083,Family Services of NW PA,Sharon,PA,16146,41.234113,-80.499672
8084,Sharon Regional Health System,Sharon,PA,16146,41.234113,-80.499672
8085,Roxbury Treatment Center,Shippensburg,PA,17257,40.046821,-77.493064
8086,TrueNorth Wellness Services,Shrewsbury,PA,17361,39.765516,-76.677065
8087,Guidance Center,Smethport,PA,16749,41.778911,-78.45151700000001
8088,Bedford Somerset MH/MR Program,Somerset,PA,15501,40.039742,-79.12982
8089,Somerset Hospital,Somerset,PA,15501,40.039742,-79.12982
8090,Indian Creek Foundation,Souderton,PA,18964,40.303470000000004,-75.337889
8091,Bethanna,Southampton,PA,18966,40.188468,-75.00989799999999
8092,Coatsville VAMC Spring City,Spring City,PA,19475,40.172275,-75.600158
8093,Spirit of Gheel Inc,Spring City,PA,19475,40.172275,-75.600158
8094,Coatesville VAMC,Springfield,PA,19064,39.933156,-75.340813
8095,James E Van Zandt VAMC,State College,PA,16801,40.778883,-77.841371
8096,Mount Nittany Medical Center,State College,PA,16803,40.801651,-77.899659
8097,Redco Group Behav Health Servs for,Stroudsburg,PA,18360,40.967382,-75.287972
8098,Community Services Group,Sunbury,PA,17801,40.834724,-76.75500799999999
8099,Keystone Human Services,Sunbury,PA,17801,40.834724,-76.75500799999999
8100,Northumberland County,Sunbury,PA,17801,40.834724,-76.75500799999999
8101,Sunbury Community Hospital,Sunbury,PA,17801,40.834724,-76.75500799999999
8102,Horizon House Inc,Swarthmore,PA,19081,39.898047999999996,-75.34715899999999
8103,Family Services of Western PA,Tarentum,PA,15084,40.62859,-79.803264
8104,Family Services of Western PA,Tarentum,PA,15084,40.62859,-79.803264
8105,KidsPeace Berks Campus Acute Partial,Temple,PA,19560,40.406182,-75.893801
8106,Childrens Ctr for Trt and Education,Tionesta,PA,16353,41.495354,-79.373115
8107,KidsPeace Tobyhanna Campus,Tobyhanna,PA,18466,41.196442,-75.394233
8108,Beacon Light Behavioral Health Systems,Towanda,PA,18848,41.751057,-76.454741
8109,CONCERN Professional Services,Towanda,PA,18848,41.751057,-76.454741
8110,Northern Tier Counseling Inc,Towanda,PA,18848,41.751057,-76.454741
8111,Tunkahannock,Tunkhannock,PA,18657,41.52251,-75.959485
8112,Eihab Human Services,Tunkhannock,PA,18657,41.52251,-75.959485
8113,5972 Susquehanna Trail,Turbotville,PA,17772,41.125057,-76.713033
8114,Turtle Creek Valley MH/MR Inc,Turtle Creek,PA,15145,40.415279999999996,-79.824086
8115,Axiom Family Counseling Services Inc,Uniontown,PA,15401,39.899926,-79.745662
8116,Chestnut Ridge Counseling Servs Inc,Uniontown,PA,15401,39.899926,-79.745662
8117,Chestnut Ridge Counseling Servs Inc,Uniontown,PA,15401,39.899926,-79.745662
8118,Family Behavioral Resources,Uniontown,PA,15401,39.899926,-79.745662
8119,Pressley Ridge,Uniontown,PA,15401,39.899926,-79.745662
8120,Southwest Behavioral Care Inc,Uniontown,PA,15401,39.899926,-79.745662
8121,Psychological Clinic,University Park,PA,16802,40.802605,-77.860639
8122,Holcomb Behavioral Health Systems,Upper Darby,PA,19082,39.960411,-75.270393
8123,Centerville Clinics Inc,Vestaburg,PA,15368,40.013872,-79.989284
8124,CareLink Community Support Services,Wallingford,PA,19086,39.890631,-75.370032
8125,NHS Human Services,Warminster,PA,18974,40.217062,-75.07280300000001
8126,Project Transition,Warminster,PA,18974,40.217062,-75.07280300000001
8127,Warwick House,Warminster,PA,18974,40.217062,-75.07280300000001
8128,Achievement Center,Warren,PA,16365,41.840224,-79.15738499999999
8129,Beacon Light Behavioral Health Systems,Warren,PA,16365,41.840224,-79.15738499999999
8130,Beacon Light Psychiatric Rehabilitaion,Warren,PA,16365,41.840224,-79.15738499999999
8131,Erie VAMC,Warren,PA,16365,41.840224,-79.15738499999999
8132,Family Services of Warren County Inc,Warren,PA,16365,41.840224,-79.15738499999999
8133,Warren General Hospital,Warren,PA,16365,41.840224,-79.15738499999999
8134,Centerville Clinics Inc,Washington,PA,15301,40.153494,-80.25346400000001
8135,SPHS CARE Center,Washington,PA,15301,40.153494,-80.25346400000001
8136,Washington Communities Human,Washington,PA,15301,40.153494,-80.25346400000001
8137,Washington Health System,Washington,PA,15301,40.153494,-80.25346400000001
8138,Renfrew Center,Wayne,PA,19087,40.061871999999994,-75.402461
8139,Centerville Clinic Inc,Waynesburg,PA,15370,39.880615,-80.17119699999999
8140,Cornerstone Care,Waynesburg,PA,15370,39.880615,-80.17119699999999
8141,Washington Health System Greene,Waynesburg,PA,15370,39.880615,-80.17119699999999
8142,CONCERN Professional Services,Wellsboro,PA,16901,41.721291,-77.337283
8143,Wernersville State Hospital,Wernersville,PA,19565,40.342381,-76.08788
8144,Devereux Foundation,West Chester,PA,19380,39.987186,-75.60315600000001
8145,Family Service of Chester County,West Chester,PA,19380,39.987186,-75.60315600000001
8146,Invision Human Services,Wexford,PA,15090,40.625015000000005,-80.06705799999999
8147,Mercy Behavioral Health,Wexford,PA,15090,40.625015000000005,-80.06705799999999
8148,Wesley Spectrum Services,Wexford,PA,15090,40.625015000000005,-80.06705799999999
8149,Childrens Service Center of,Wilkes Barre,PA,18702,41.230476,-75.757441
8150,First Hospital Wyoming Valley,Wilkes Barre,PA,18701,41.243648,-75.885029
8151,Wilkes Barre General Hospital,Wilkes Barre,PA,18705,41.271834000000005,-75.842735
8152,Community Services Group,Williamsport,PA,17701,41.345045,-76.857256
8153,Crossroads Counseling,Williamsport,PA,17701,41.345045,-76.857256
8154,Divine Providence Hospital,Williamsport,PA,17701,41.345045,-76.857256
8155,Pinebrook Family Answers,Wind Gap,PA,18091,40.831388000000004,-75.319795
8156,Bedford/Somerset MH/MR,Windber,PA,15963,40.227773,-78.759252
8157,Universal Community Behavioral Health,Yeagertown,PA,17099,40.632242,-77.576438
8158,Catholic Charities,York,PA,17403,39.923228,-76.71279399999999
8159,Childrens Home of York/Bridges,York,PA,17403,39.923228,-76.71279399999999
8160,Girls Center Psychiatric,York,PA,17406,40.014709,-76.640873
8161,Lebanon VAMC,York,PA,17402,39.958484999999996,-76.65866
8162,TW Ponessa and Associates Csl Services,York,PA,17402,39.958484999999996,-76.65866
8163,Wellspan Behavioral Health,York,PA,17402,39.958484999999996,-76.65866
8164,Pressley Ridge,York,PA,17401,39.959462,-76.733457
8165,TW Ponessa and Associated Csl Services,York,PA,17401,39.959462,-76.733457
8166,TrueNorth Wellness Services,York,PA,17408,39.928859,-76.79935
8167,TrueNorth Wellness Services,York,PA,17404,40.002612,-76.773548
8168,York County,York,PA,17404,40.002612,-76.773548
8169,Beacon Light Behavioral Health Systems,Youngsville,PA,16371,41.869946999999996,-79.326122
8170,Glade Run Lutheran Services,Zelienople,PA,16063,40.762315,-80.1229
8171,APS Clinic de Puerto Rico,Aguadilla,PR,00603,18.455182999999998,-67.119887
8172,Centro de Salud Conductual Menonita CI,Aibonito,PR,00705,18.128961,-66.266683
8173,Bayam¾n APS Clinics,Bayam¾n,PR,00956,18.321137,-66.170419
8174,Behavioral Community Clinic Center,Bayam¾n,PR,00956,18.321137,-66.170419
8175,Cristo de Los Milagros Childrens,Bayam¾n,PR,00956,18.321137,-66.170419
8176,Hospital Universitario,Bayam¾n,PR,00956,18.321137,-66.170419
8177,Ortiz Medical Institution Inc,Bayam¾n,PR,00956,18.321137,-66.170419
8178,Hospital San Juan Capestrano,Bayam¾n,PR,00959,18.391820000000003,-66.15456400000001
8179,Inspira Bayam¾n,Bayam¾n,PR,00961,18.413286,-66.164617
8180,Panamericano Bayam¾n Outpatient Servs,Bayam¾n,PR,00957,18.368414,-66.18769300000001
8181,Hospital Psiquißtrico Metropolitano,Cabo Rojo,PR,00623,18.083361,-67.153897
8182,Caguas APS Clinics,Caguas,PR,00725,18.218819,-66.042375
8183,Centro de Acceso y Tratamiento,Caguas,PR,00725,18.218819,-66.042375
8184,Clÿnica de Servicios Ambulatorios y,Caguas,PR,00725,18.218819,-66.042375
8185,Centro de Orientaci¾n y Ayuda,Can¾vanas,PR,00729,18.323585,-65.883206
8186,APS Clinic Carolina,Carolina,PR,00979,18.444394,-66.030036
8187,Servs Med Universiy Inc/DBA Hosp UPR,Carolina,PR,00985,18.41077,-65.947928
8188,Clÿnica de Tratamiento Integral,Cayey,PR,00736,18.103624,-66.151667
8189,COSSMA Cidra,Cidra,PR,00739,18.177232999999998,-66.160645
8190,First Hospital Panamericano Cidra,Cidra,PR,00739,18.177232999999998,-66.160645
8191,Grupo TerapÚutico Oasis,Coamo,PR,00769,18.1038,-66.357586
8192,Casa de Transformaci¾n y,Dorado,PR,00646,18.43315,-66.285875
8193,Continuum Mental Healthcare Corp,Fajardo,PR,00738,18.304458,-65.698711
8194,APS Clinics Guayama,Guayama,PR,00784,18.010714,-66.133615
8195,Proyecto Vivir En Control Inc,Guayama,PR,00784,18.010714,-66.133615
8196,San Juan VAMC,Guayama,PR,00784,18.010714,-66.133615
8197,Clÿnica de Servicios Ambulatorios de,Guaynabo,PR,00966,18.401521,-66.117597
8198,Hogar Betzael MC Corp,Gurabo,PR,00778,18.264076,-65.97851
8199,Hogar Yabel Corp,Gurabo,PR,00778,18.264076,-65.97851
8200,Neomed Center Inc,Gurabo,PR,00778,18.264076,-65.97851
8201,Hospital San Juan Capestrano,Hatillo,PR,00659,18.407226,-66.808999
8202,Panamericano Humacao/Outpatient Servs,Humacao,PR,00791,18.136782,-65.821476
8203,Servicios Ambulatorios de Humacao,Humacao,PR,00791,18.136782,-65.821476
8204,AP Community Mental Services Corp,Las Piedras,PR,00771,18.187148,-65.871189
8205,NOR Community Mental Health Corp,Las Piedras,PR,00771,18.187148,-65.871189
8206,Hospital San Juan Capestrano,Manatÿ,PR,00674,18.422908,-66.489337
8207,Panamericano de Manatÿ,Manatÿ,PR,00674,18.422908,-66.489337
8208,Centro Interdisciplinario de Salud,Mayag³ez,PR,00680,18.182055,-67.132502
8209,Centro de Recuperaci¾n de Mayag³ez,Mayag³ez,PR,00680,18.182055,-67.132502
8210,Panamericano Mayag³ez,Mayag³ez,PR,00680,18.182055,-67.132502
8211,SJ Capestrano Inc,Mayag³ez,PR,00680,18.182055,-67.132502
8212,Southwest Health Corp,Mayag³ez,PR,00682,18.221464,-67.156039
8213,APS Clinics of Puerto Rico,Naranjito,PR,00719,18.289927,-66.25344
8214,APS Clinics Orocovis,Orocovis,PR,00720,18.217945999999998,-66.428076
8215,Hospital Panamericano de Ponce,Ponce,PR,00731,18.109947000000002,-66.635622
8216,Inspira Behavioral Care,Ponce,PR,00731,18.109947000000002,-66.635622
8217,Vanessa Vßzquez Substitute Home Inc,Rÿo Grande,PR,00745,18.352216000000002,-65.817387
8218,Centro Salud Mental,San Juan,PR,00920,18.414292,-66.088042
8219,Centro de Acceso y Tratamiento,San Juan,PR,00917,18.420673999999998,-66.050105
8220,Panamericano San Juan,San Juan,PR,00917,18.420673999999998,-66.050105
8221,Clinica Dr Merlos y Asoc CSP,San Juan,PR,00925,18.400296,-66.050602
8222,Clÿnica de La Escuela de Medicina Dept,San Juan,PR,00936,18.395463,-66.07377199999999
8223,Clÿnica de Servicios Ambulatorios SJ,San Juan,PR,00924,18.399192000000003,-66.01245300000001
8224,Hogar La Bella Uni¾n,San Juan,PR,00924,18.399192000000003,-66.01245300000001
8225,Hogar Cordero Inc,San Juan,PR,00921,18.392282,-66.088555
8226,Hospital Pedißtrico Universitario,San Juan,PR,00923,18.409307000000002,-66.038888
8227,Hospital San Juan Capestrano,San Juan,PR,00907,18.452552999999998,-66.077838
8228,San Juan Servs Clinic for Child/Adoles,San Juan,PR,00907,18.452552999999998,-66.077838
8229,Inspira Hato Rey,San Juan,PR,00918,18.421022,-66.065789
8230,Panamericano de Hato Rey,San Juan,PR,00918,18.421022,-66.065789
8231,COSSMA Inc,San Lorenzo,PR,00754,18.147107000000002,-65.976167
8232,San Rafael Mental Home Inc,Toa Alta,PR,00953,18.360729,-66.251527
8233,Estela Substitute Home,Trujillo Alto,PR,00976,18.336176000000002,-65.994099
8234,COSSMA Yabucoa,Yabucoa,PR,00767,18.069489,-65.89616099999999
8235,APS Clinic de Puerto Rico,Yauco,PR,00698,18.064848,-66.856319
8236,Hosp Pavÿa Yauco/Inpatient MH Servs,Yauco,PR,00698,18.064848,-66.856319
8237,East Bay Center,Barrington,RI,02806,41.734753000000005,-71.319732
8238,Riverwood Mental Health Services Inc,Barrington,RI,02806,41.734753000000005,-71.319732
8239,Gateway Healthcare,Central Falls,RI,02863,41.890064,-71.39348100000001
