Sex,State,Age Group,Cause of Death,Year,Deaths,Population,Crude Rate
Females,Rhode Island,45-49 yrs,Suicide Injury,2014,P,37607,.
Females,Rhode Island,45-49 yrs,Suicide Injury,2015,P,36839,.
Females,Rhode Island,45-49 yrs,Suicide Injury,2016,P,36150,.
Females,Rhode Island,45-49 yrs,Suicide Injury,2017,P,35166,.
Females,Rhode Island,50-54 yrs,Suicide Injury,2013,P,41631,.
Females,Rhode Island,50-54 yrs,Suicide Injury,2014,P,41325,.
Females,Rhode Island,50-54 yrs,Suicide Injury,2015,P,40868,.
Females,Rhode Island,50-54 yrs,Suicide Injury,2016,P,39809,.
Females,Rhode Island,50-54 yrs,Suicide Injury,2017,P,38916,.
Females,Rhode Island,55-59 yrs,Suicide Injury,2013,P,39886,.
Females,Rhode Island,55-59 yrs,Suicide Injury,2014,P,40301,.
Females,Rhode Island,55-59 yrs,Suicide Injury,2015,P,40416,.
Females,Rhode Island,55-59 yrs,Suicide Injury,2016,P,40661,.
Females,Rhode Island,55-59 yrs,Suicide Injury,2017,P,40472,.
Females,Rhode Island,60-64 yrs,Suicide Injury,2013,P,32905,.
Females,Rhode Island,60-64 yrs,Suicide Injury,2014,P,33912,.
Females,Rhode Island,60-64 yrs,Suicide Injury,2015,P,35092,.
Females,Rhode Island,60-64 yrs,Suicide Injury,2016,P,36013,.
Females,Rhode Island,60-64 yrs,Suicide Injury,2017,P,37007,.
Females,Rhode Island,65-69 yrs,Suicide Injury,2013,P,26551,.
Females,Rhode Island,65-69 yrs,Suicide Injury,2014,P,27648,.
Females,Rhode Island,65-69 yrs,Suicide Injury,2015,P,28746,.
Females,Rhode Island,65-69 yrs,Suicide Injury,2016,P,30025,.
Females,Rhode Island,65-69 yrs,Suicide Injury,2017,P,29919,.
Females,Rhode Island,70-74 yrs,Suicide Injury,2013,P,19457,.
Females,Rhode Island,70-74 yrs,Suicide Injury,2014,P,20314,.
Females,Rhode Island,70-74 yrs,Suicide Injury,2015,P,20960,.
Females,Rhode Island,70-74 yrs,Suicide Injury,2016,P,21509,.
Females,Rhode Island,70-74 yrs,Suicide Injury,2017,P,23370,.
Females,Rhode Island,75-79 yrs,Suicide Injury,2013,P,15080,.
Females,Rhode Island,75-79 yrs,Suicide Injury,2014,P,15229,.
Females,Rhode Island,75-79 yrs,Suicide Injury,2015,P,15395,.
Females,Rhode Island,75-79 yrs,Suicide Injury,2016,P,15731,.
Females,Rhode Island,75-79 yrs,Suicide Injury,2017,P,16285,.
Females,Rhode Island,80-84 yrs,Suicide Injury,2013,P,13693,.
Females,Rhode Island,80-84 yrs,Suicide Injury,2014,P,13172,.
Females,Rhode Island,80-84 yrs,Suicide Injury,2015,P,12684,.
Females,Rhode Island,80-84 yrs,Suicide Injury,2016,P,12510,.
Females,Rhode Island,80-84 yrs,Suicide Injury,2017,P,12473,.
Females,Rhode Island,85+ yrs,Suicide Injury,2013,P,19445,.
Females,Rhode Island,85+ yrs,Suicide Injury,2014,P,19475,.
Females,Rhode Island,85+ yrs,Suicide Injury,2015,P,19351,.
Females,Rhode Island,85+ yrs,Suicide Injury,2016,P,19199,.
Females,Rhode Island,85+ yrs,Suicide Injury,2017,P,19034,.
Males,South Carolina,00-04 yrs,Suicide Injury,2013,P,147358,.
Males,South Carolina,00-04 yrs,Suicide Injury,2014,P,147254,.
Males,South Carolina,00-04 yrs,Suicide Injury,2015,P,148204,.
Males,South Carolina,00-04 yrs,Suicide Injury,2016,P,148747,.
Males,South Carolina,00-04 yrs,Suicide Injury,2017,P,149964,.
Males,South Carolina,05-09 yrs,Suicide Injury,2013,P,154933,.
Males,South Carolina,05-09 yrs,Suicide Injury,2014,P,156240,.
Males,South Carolina,05-09 yrs,Suicide Injury,2015,P,157093,.
Males,South Carolina,05-09 yrs,Suicide Injury,2016,P,157398,.
Males,South Carolina,05-09 yrs,Suicide Injury,2017,P,156061,.
Males,South Carolina,10-14 yrs,Suicide Injury,2013,P,154175,.
Males,South Carolina,10-14 yrs,Suicide Injury,2014,P,154679,.
Males,South Carolina,10-14 yrs,Suicide Injury,2015,P,154889,.
Males,South Carolina,10-14 yrs,Suicide Injury,2016,P,156132,.
Males,South Carolina,10-14 yrs,Suicide Injury,2017,P,159662,.
Males,South Carolina,15-19 yrs,Suicide Injury,2013,25,159956,15.63
Males,South Carolina,15-19 yrs,Suicide Injury,2014,27,159757,16.9
Males,South Carolina,15-19 yrs,Suicide Injury,2015,21,161991,12.96
Males,South Carolina,15-19 yrs,Suicide Injury,2016,27,164203,16.44
Males,South Carolina,15-19 yrs,Suicide Injury,2017,32,165026,19.39
Males,South Carolina,20-24 yrs,Suicide Injury,2013,47,180764,26
Males,South Carolina,20-24 yrs,Suicide Injury,2014,46,180591,25.47
Males,South Carolina,20-24 yrs,Suicide Injury,2015,59,178829,32.99
Males,South Carolina,20-24 yrs,Suicide Injury,2016,54,175890,30.7
Males,South Carolina,20-24 yrs,Suicide Injury,2017,48,173360,27.69
Males,South Carolina,25-29 yrs,Suicide Injury,2013,39,153906,25.34
Males,South Carolina,25-29 yrs,Suicide Injury,2014,44,158768,27.71
Males,South Carolina,25-29 yrs,Suicide Injury,2015,51,164233,31.05
Males,South Carolina,25-29 yrs,Suicide Injury,2016,48,169774,28.27
Males,South Carolina,25-29 yrs,Suicide Injury,2017,67,173929,38.52
Males,South Carolina,30-34 yrs,Suicide Injury,2013,44,149046,29.52
Males,South Carolina,30-34 yrs,Suicide Injury,2014,44,150152,29.3
Males,South Carolina,30-34 yrs,Suicide Injury,2015,41,151293,27.1
Males,South Carolina,30-34 yrs,Suicide Injury,2016,47,152943,30.73
Males,South Carolina,30-34 yrs,Suicide Injury,2017,46,154446,29.78
Males,South Carolina,35-39 yrs,Suicide Injury,2013,35,139224,25.14
Males,South Carolina,35-39 yrs,Suicide Injury,2014,48,141273,33.98
Males,South Carolina,35-39 yrs,Suicide Injury,2015,39,144689,26.95
Males,South Carolina,35-39 yrs,Suicide Injury,2016,44,148857,29.56
Males,South Carolina,35-39 yrs,Suicide Injury,2017,59,151534,38.94
Males,South Carolina,40-44 yrs,Suicide Injury,2013,47,151548,31.01
Males,South Carolina,40-44 yrs,Suicide Injury,2014,41,149901,27.35
Males,South Carolina,40-44 yrs,Suicide Injury,2015,54,147207,36.68
Males,South Carolina,40-44 yrs,Suicide Injury,2016,36,143628,25.06
Males,South Carolina,40-44 yrs,Suicide Injury,2017,56,142751,39.23
Males,South Carolina,45-49 yrs,Suicide Injury,2013,54,153049,35.28
Males,South Carolina,45-49 yrs,Suicide Injury,2014,50,150859,33.14
Males,South Carolina,45-49 yrs,Suicide Injury,2015,48,151350,31.71
Males,South Carolina,45-49 yrs,Suicide Injury,2016,63,153618,41.01
Males,South Carolina,45-49 yrs,Suicide Injury,2017,48,155386,30.89
Males,South Carolina,50-54 yrs,Suicide Injury,2013,47,161032,29.19
Males,South Carolina,50-54 yrs,Suicide Injury,2014,61,162468,37.55
Males,South Carolina,50-54 yrs,Suicide Injury,2015,57,162440,35.09
Males,South Carolina,50-54 yrs,Suicide Injury,2016,56,160774,34.83
Males,South Carolina,50-54 yrs,Suicide Injury,2017,53,158536,33.43
Males,South Carolina,55-59 yrs,Suicide Injury,2013,62,152226,40.73
Males,South Carolina,55-59 yrs,Suicide Injury,2014,58,154843,37.46
Males,South Carolina,55-59 yrs,Suicide Injury,2015,45,157552,28.56
Males,South Carolina,55-59 yrs,Suicide Injury,2016,52,160275,32.44
Males,South Carolina,55-59 yrs,Suicide Injury,2017,57,161475,35.3
Males,South Carolina,60-64 yrs,Suicide Injury,2013,36,138136,26.06
Males,South Carolina,60-64 yrs,Suicide Injury,2014,44,140199,31.38
Males,South Carolina,60-64 yrs,Suicide Injury,2015,41,143798,28.51
Males,South Carolina,60-64 yrs,Suicide Injury,2016,58,147002,39.46
Males,South Carolina,60-64 yrs,Suicide Injury,2017,51,150991,33.78
Males,South Carolina,65-69 yrs,Suicide Injury,2013,38,121062,31.39
Males,South Carolina,65-69 yrs,Suicide Injury,2014,29,127136,22.81
Males,South Carolina,65-69 yrs,Suicide Injury,2015,29,133256,21.76
Males,South Carolina,65-69 yrs,Suicide Injury,2016,42,139650,30.08
Males,South Carolina,65-69 yrs,Suicide Injury,2017,36,138128,26.06
Males,South Carolina,70-74 yrs,Suicide Injury,2013,29,85394,33.96
Males,South Carolina,70-74 yrs,Suicide Injury,2014,17,90552,18.77
Males,South Carolina,70-74 yrs,Suicide Injury,2015,25,95139,26.28
Males,South Carolina,70-74 yrs,Suicide Injury,2016,26,98725,26.34
Males,South Carolina,70-74 yrs,Suicide Injury,2017,34,109271,31.12
Males,South Carolina,75-79 yrs,Suicide Injury,2013,15,55105,27.22
Males,South Carolina,75-79 yrs,Suicide Injury,2014,24,57718,41.58
Males,South Carolina,75-79 yrs,Suicide Injury,2015,22,60477,36.38
Males,South Carolina,75-79 yrs,Suicide Injury,2016,28,63877,43.83
Males,South Carolina,75-79 yrs,Suicide Injury,2017,28,68196,41.06
Males,South Carolina,80-84 yrs,Suicide Injury,2013,18,34109,52.77
Males,South Carolina,80-84 yrs,Suicide Injury,2014,21,35183,59.69
Males,South Carolina,80-84 yrs,Suicide Injury,2015,11,36718,29.96
Males,South Carolina,80-84 yrs,Suicide Injury,2016,15,38169,39.3
Males,South Carolina,80-84 yrs,Suicide Injury,2017,17,39364,43.19
Males,South Carolina,85+ yrs,Suicide Injury,2013,13,24875,52.26
Males,South Carolina,85+ yrs,Suicide Injury,2014,17,26050,65.26
Males,South Carolina,85+ yrs,Suicide Injury,2015,10,27167,36.81
Males,South Carolina,85+ yrs,Suicide Injury,2016,11,28278,38.9
Males,South Carolina,85+ yrs,Suicide Injury,2017,P,29607,.
Females,South Carolina,00-04 yrs,Suicide Injury,2013,P,143160,.
Females,South Carolina,00-04 yrs,Suicide Injury,2014,P,142268,.
Females,South Carolina,00-04 yrs,Suicide Injury,2015,P,142362,.
Females,South Carolina,00-04 yrs,Suicide Injury,2016,P,143127,.
Females,South Carolina,00-04 yrs,Suicide Injury,2017,P,143689,.
Females,South Carolina,05-09 yrs,Suicide Injury,2013,P,149946,.
Females,South Carolina,05-09 yrs,Suicide Injury,2014,P,151570,.
Females,South Carolina,05-09 yrs,Suicide Injury,2015,P,152953,.
Females,South Carolina,05-09 yrs,Suicide Injury,2016,P,152813,.
Females,South Carolina,05-09 yrs,Suicide Injury,2017,P,151876,.
Females,South Carolina,10-14 yrs,Suicide Injury,2013,P,149167,.
Females,South Carolina,10-14 yrs,Suicide Injury,2014,P,150085,.
Females,South Carolina,10-14 yrs,Suicide Injury,2015,P,150096,.
Females,South Carolina,10-14 yrs,Suicide Injury,2016,P,151261,.
Females,South Carolina,10-14 yrs,Suicide Injury,2017,P,154120,.
Females,South Carolina,15-19 yrs,Suicide Injury,2013,P,150444,.
Females,South Carolina,15-19 yrs,Suicide Injury,2014,P,150849,.
Females,South Carolina,15-19 yrs,Suicide Injury,2015,P,153502,.
Females,South Carolina,15-19 yrs,Suicide Injury,2016,P,155887,.
Females,South Carolina,15-19 yrs,Suicide Injury,2017,P,157183,.
Females,South Carolina,20-24 yrs,Suicide Injury,2013,P,173693,.
Females,South Carolina,20-24 yrs,Suicide Injury,2014,P,172140,.
Females,South Carolina,20-24 yrs,Suicide Injury,2015,P,168002,.
Females,South Carolina,20-24 yrs,Suicide Injury,2016,17,164126,10.36
Females,South Carolina,20-24 yrs,Suicide Injury,2017,P,161521,.
Females,South Carolina,25-29 yrs,Suicide Injury,2013,P,155223,.
Females,South Carolina,25-29 yrs,Suicide Injury,2014,11,160540,6.85
Females,South Carolina,25-29 yrs,Suicide Injury,2015,13,167802,7.75
Females,South Carolina,25-29 yrs,Suicide Injury,2016,13,173642,7.49
Females,South Carolina,25-29 yrs,Suicide Injury,2017,14,177386,7.89
Females,South Carolina,30-34 yrs,Suicide Injury,2013,12,154136,7.79
Females,South Carolina,30-34 yrs,Suicide Injury,2014,P,155747,.
Females,South Carolina,30-34 yrs,Suicide Injury,2015,17,156660,10.85
Females,South Carolina,30-34 yrs,Suicide Injury,2016,12,158177,7.59
Females,South Carolina,30-34 yrs,Suicide Injury,2017,12,159746,7.51
Females,South Carolina,35-39 yrs,Suicide Injury,2013,13,144744,8.98
Females,South Carolina,35-39 yrs,Suicide Injury,2014,16,146923,10.89
Females,South Carolina,35-39 yrs,Suicide Injury,2015,14,150479,9.3
Females,South Carolina,35-39 yrs,Suicide Injury,2016,21,155316,13.52
Females,South Carolina,35-39 yrs,Suicide Injury,2017,17,158912,10.7
Females,South Carolina,40-44 yrs,Suicide Injury,2013,12,158043,7.59
Females,South Carolina,40-44 yrs,Suicide Injury,2014,20,156880,12.75
Females,South Carolina,40-44 yrs,Suicide Injury,2015,16,154802,10.34
Females,South Carolina,40-44 yrs,Suicide Injury,2016,12,151270,7.93
Females,South Carolina,40-44 yrs,Suicide Injury,2017,P,150956,.
Females,South Carolina,45-49 yrs,Suicide Injury,2013,16,162686,9.83
Females,South Carolina,45-49 yrs,Suicide Injury,2014,25,159897,15.64
Females,South Carolina,45-49 yrs,Suicide Injury,2015,30,160161,18.73
Females,South Carolina,45-49 yrs,Suicide Injury,2016,25,162279,15.41
Females,South Carolina,45-49 yrs,Suicide Injury,2017,30,164206,18.27
Females,South Carolina,50-54 yrs,Suicide Injury,2013,16,173258,9.23
Females,South Carolina,50-54 yrs,Suicide Injury,2014,17,175384,9.69
Females,South Carolina,50-54 yrs,Suicide Injury,2015,23,175461,13.11
Females,South Carolina,50-54 yrs,Suicide Injury,2016,22,174206,12.63
Females,South Carolina,50-54 yrs,Suicide Injury,2017,30,172206,17.42
Females,South Carolina,55-59 yrs,Suicide Injury,2013,22,170452,12.91
Females,South Carolina,55-59 yrs,Suicide Injury,2014,27,172412,15.66
Females,South Carolina,55-59 yrs,Suicide Injury,2015,20,175029,11.43
Females,South Carolina,55-59 yrs,Suicide Injury,2016,19,178014,10.67
Females,South Carolina,55-59 yrs,Suicide Injury,2017,20,179327,11.15
Females,South Carolina,60-64 yrs,Suicide Injury,2013,12,158262,7.58
Females,South Carolina,60-64 yrs,Suicide Injury,2014,14,162559,8.61
Females,South Carolina,60-64 yrs,Suicide Injury,2015,16,167052,9.58
Females,South Carolina,60-64 yrs,Suicide Injury,2016,18,170921,10.53
Females,South Carolina,60-64 yrs,Suicide Injury,2017,18,175543,10.25
Females,South Carolina,65-69 yrs,Suicide Injury,2013,P,136006,.
Females,South Carolina,65-69 yrs,Suicide Injury,2014,10,143458,6.97
Females,South Carolina,65-69 yrs,Suicide Injury,2015,P,151559,.
Females,South Carolina,65-69 yrs,Suicide Injury,2016,17,160206,10.61
Females,South Carolina,65-69 yrs,Suicide Injury,2017,P,160466,.
Females,South Carolina,70-74 yrs,Suicide Injury,2013,P,98840,.
Females,South Carolina,70-74 yrs,Suicide Injury,2014,P,104524,.
Females,South Carolina,70-74 yrs,Suicide Injury,2015,P,109646,.
Females,South Carolina,70-74 yrs,Suicide Injury,2016,14,113952,12.29
Females,South Carolina,70-74 yrs,Suicide Injury,2017,P,125685,.
Females,South Carolina,75-79 yrs,Suicide Injury,2013,P,69579,.
Females,South Carolina,75-79 yrs,Suicide Injury,2014,P,71841,.
Females,South Carolina,75-79 yrs,Suicide Injury,2015,P,74496,.
Females,South Carolina,75-79 yrs,Suicide Injury,2016,P,78127,.
Females,South Carolina,75-79 yrs,Suicide Injury,2017,P,82660,.
Females,South Carolina,80-84 yrs,Suicide Injury,2013,P,49197,.
Females,South Carolina,80-84 yrs,Suicide Injury,2014,P,50093,.
Females,South Carolina,80-84 yrs,Suicide Injury,2015,P,51392,.
Females,South Carolina,80-84 yrs,Suicide Injury,2016,P,52914,.
Females,South Carolina,80-84 yrs,Suicide Injury,2017,P,54434,.
Females,South Carolina,85+ yrs,Suicide Injury,2013,P,53128,.
Females,South Carolina,85+ yrs,Suicide Injury,2014,P,53965,.
Females,South Carolina,85+ yrs,Suicide Injury,2015,P,54644,.
Females,South Carolina,85+ yrs,Suicide Injury,2016,P,55644,.
Females,South Carolina,85+ yrs,Suicide Injury,2017,P,56766,.
Males,South Dakota,00-04 yrs,Suicide Injury,2013,P,30780,.
Males,South Dakota,00-04 yrs,Suicide Injury,2014,P,31073,.
Males,South Dakota,00-04 yrs,Suicide Injury,2015,P,31225,.
Males,South Dakota,00-04 yrs,Suicide Injury,2016,P,31520,.
Males,South Dakota,00-04 yrs,Suicide Injury,2017,P,31843,.
Males,South Dakota,05-09 yrs,Suicide Injury,2013,P,30834,.
Males,South Dakota,05-09 yrs,Suicide Injury,2014,P,30932,.
Males,South Dakota,05-09 yrs,Suicide Injury,2015,P,31104,.
Males,South Dakota,05-09 yrs,Suicide Injury,2016,P,31120,.
Males,South Dakota,05-09 yrs,Suicide Injury,2017,P,30992,.
Males,South Dakota,10-14 yrs,Suicide Injury,2013,P,28407,.
Males,South Dakota,10-14 yrs,Suicide Injury,2014,P,28815,.
Males,South Dakota,10-14 yrs,Suicide Injury,2015,P,29082,.
Males,South Dakota,10-14 yrs,Suicide Injury,2016,P,29590,.
Males,South Dakota,10-14 yrs,Suicide Injury,2017,P,30394,.
Males,South Dakota,15-19 yrs,Suicide Injury,2013,15,29198,51.37
Males,South Dakota,15-19 yrs,Suicide Injury,2014,P,29227,.
Males,South Dakota,15-19 yrs,Suicide Injury,2015,10,29256,34.18
Males,South Dakota,15-19 yrs,Suicide Injury,2016,14,29352,47.7
Males,South Dakota,15-19 yrs,Suicide Injury,2017,10,29449,33.96
Males,South Dakota,20-24 yrs,Suicide Injury,2013,13,31612,41.12
Males,South Dakota,20-24 yrs,Suicide Injury,2014,19,31683,59.97
Males,South Dakota,20-24 yrs,Suicide Injury,2015,16,31515,50.77
Males,South Dakota,20-24 yrs,Suicide Injury,2016,14,31595,44.31
Males,South Dakota,20-24 yrs,Suicide Injury,2017,19,31087,61.12
Males,South Dakota,25-29 yrs,Suicide Injury,2013,P,29182,.
Males,South Dakota,25-29 yrs,Suicide Injury,2014,12,29356,40.88
Males,South Dakota,25-29 yrs,Suicide Injury,2015,14,29173,47.99
Males,South Dakota,25-29 yrs,Suicide Injury,2016,13,29231,44.47
Males,South Dakota,25-29 yrs,Suicide Injury,2017,19,29968,63.4
Males,South Dakota,30-34 yrs,Suicide Injury,2013,P,28691,.
Males,South Dakota,30-34 yrs,Suicide Injury,2014,P,29081,.
Males,South Dakota,30-34 yrs,Suicide Injury,2015,14,29255,47.86
Males,South Dakota,30-34 yrs,Suicide Injury,2016,P,29318,.
Males,South Dakota,30-34 yrs,Suicide Injury,2017,11,29230,37.63
Males,South Dakota,35-39 yrs,Suicide Injury,2013,13,24515,53.03
Males,South Dakota,35-39 yrs,Suicide Injury,2014,10,25274,39.57
Males,South Dakota,35-39 yrs,Suicide Injury,2015,11,26213,41.96
Males,South Dakota,35-39 yrs,Suicide Injury,2016,16,27191,58.84
Males,South Dakota,35-39 yrs,Suicide Injury,2017,11,28164,39.06
Males,South Dakota,40-44 yrs,Suicide Injury,2013,11,24239,45.38
Males,South Dakota,40-44 yrs,Suicide Injury,2014,10,23914,41.82
Males,South Dakota,40-44 yrs,Suicide Injury,2015,P,23610,.
Males,South Dakota,40-44 yrs,Suicide Injury,2016,14,23643,59.21
Males,South Dakota,40-44 yrs,Suicide Injury,2017,P,24052,.
Males,South Dakota,45-49 yrs,Suicide Injury,2013,14,25553,54.79
Males,South Dakota,45-49 yrs,Suicide Injury,2014,P,24638,.
Males,South Dakota,45-49 yrs,Suicide Injury,2015,11,24278,45.31
Males,South Dakota,45-49 yrs,Suicide Injury,2016,11,24248,45.36
Males,South Dakota,45-49 yrs,Suicide Injury,2017,15,24209,61.96
Males,South Dakota,50-54 yrs,Suicide Injury,2013,11,29816,36.89
Males,South Dakota,50-54 yrs,Suicide Injury,2014,14,29482,47.49
Males,South Dakota,50-54 yrs,Suicide Injury,2015,10,28368,35.25
Males,South Dakota,50-54 yrs,Suicide Injury,2016,P,27335,.
Males,South Dakota,50-54 yrs,Suicide Injury,2017,12,26281,45.66
Males,South Dakota,55-59 yrs,Suicide Injury,2013,P,29274,.
Males,South Dakota,55-59 yrs,Suicide Injury,2014,P,29327,.
Males,South Dakota,55-59 yrs,Suicide Injury,2015,16,29493,54.25
Males,South Dakota,55-59 yrs,Suicide Injury,2016,P,29618,.
Males,South Dakota,55-59 yrs,Suicide Injury,2017,P,29634,.
Males,South Dakota,60-64 yrs,Suicide Injury,2013,10,25683,38.94
Males,South Dakota,60-64 yrs,Suicide Injury,2014,P,26552,.
Males,South Dakota,60-64 yrs,Suicide Injury,2015,P,27318,.
Males,South Dakota,60-64 yrs,Suicide Injury,2016,P,27941,.
Males,South Dakota,60-64 yrs,Suicide Injury,2017,P,28365,.
Males,South Dakota,65-69 yrs,Suicide Injury,2013,P,18835,.
Males,South Dakota,65-69 yrs,Suicide Injury,2014,P,20311,.
Males,South Dakota,65-69 yrs,Suicide Injury,2015,P,21905,.
Males,South Dakota,65-69 yrs,Suicide Injury,2016,P,23577,.
Males,South Dakota,65-69 yrs,Suicide Injury,2017,12,24218,49.55
Males,South Dakota,70-74 yrs,Suicide Injury,2013,P,13237,.
Males,South Dakota,70-74 yrs,Suicide Injury,2014,P,13763,.
Males,South Dakota,70-74 yrs,Suicide Injury,2015,P,14149,.
Males,South Dakota,70-74 yrs,Suicide Injury,2016,P,14631,.
Males,South Dakota,70-74 yrs,Suicide Injury,2017,P,16170,.
Males,South Dakota,75-79 yrs,Suicide Injury,2013,P,9715,.
Males,South Dakota,75-79 yrs,Suicide Injury,2014,P,9847,.
Males,South Dakota,75-79 yrs,Suicide Injury,2015,P,9896,.
Males,South Dakota,75-79 yrs,Suicide Injury,2016,P,10017,.
Males,South Dakota,75-79 yrs,Suicide Injury,2017,P,10437,.
Males,South Dakota,80-84 yrs,Suicide Injury,2013,P,7340,.
Males,South Dakota,80-84 yrs,Suicide Injury,2014,P,7249,.
Males,South Dakota,80-84 yrs,Suicide Injury,2015,P,7199,.
Males,South Dakota,80-84 yrs,Suicide Injury,2016,P,7362,.
Males,South Dakota,80-84 yrs,Suicide Injury,2017,P,7360,.
Males,South Dakota,85+ yrs,Suicide Injury,2013,P,6753,.
Males,South Dakota,85+ yrs,Suicide Injury,2014,P,6969,.
Males,South Dakota,85+ yrs,Suicide Injury,2015,P,7113,.
Males,South Dakota,85+ yrs,Suicide Injury,2016,P,7109,.
Males,South Dakota,85+ yrs,Suicide Injury,2017,P,7107,.
Females,South Dakota,00-04 yrs,Suicide Injury,2013,P,29350,.
Females,South Dakota,00-04 yrs,Suicide Injury,2014,P,29604,.
Females,South Dakota,00-04 yrs,Suicide Injury,2015,P,29753,.
Females,South Dakota,00-04 yrs,Suicide Injury,2016,P,29930,.
Females,South Dakota,00-04 yrs,Suicide Injury,2017,P,29916,.
Females,South Dakota,05-09 yrs,Suicide Injury,2013,P,29199,.
Females,South Dakota,05-09 yrs,Suicide Injury,2014,P,29302,.
Females,South Dakota,05-09 yrs,Suicide Injury,2015,P,29336,.
Females,South Dakota,05-09 yrs,Suicide Injury,2016,P,29229,.
Females,South Dakota,05-09 yrs,Suicide Injury,2017,P,29380,.
Females,South Dakota,10-14 yrs,Suicide Injury,2013,P,26724,.
Females,South Dakota,10-14 yrs,Suicide Injury,2014,P,27182,.
Females,South Dakota,10-14 yrs,Suicide Injury,2015,P,27575,.
Females,South Dakota,10-14 yrs,Suicide Injury,2016,P,28272,.
Females,South Dakota,10-14 yrs,Suicide Injury,2017,P,28909,.
Females,South Dakota,15-19 yrs,Suicide Injury,2013,P,27509,.
Females,South Dakota,15-19 yrs,Suicide Injury,2014,P,27485,.
